lat,lon,heatDays,extraDays
74.5,0.625,3,0.0
74.5,1.8749999999999998,3,0.0
74.5,3.125,2,-1.0
74.5,4.375,2,-1.0
74.5,5.625,3,0.0
74.5,6.875,3,0.0
74.5,8.125,4,1.0
74.5,9.375,3,0.0
74.5,10.625,2,-1.0
74.5,11.875,2,-1.0
74.5,13.125000000000002,2,-1.0
74.5,14.375,2,-1.0
74.5,15.625000000000002,1,-2.0
74.5,16.875,1,-2.0
74.5,18.125,1,-2.0
74.5,19.375,2,-1.0
74.5,20.625,2,-1.0
74.5,21.875,2,-1.0
74.5,23.125,2,-1.0
74.5,24.375,2,-1.0
74.5,25.625,2,-1.0
74.5,26.875,4,1.0
74.5,28.125,4,1.0
74.5,29.375,4,1.0
74.5,30.625000000000004,5,2.0
74.5,31.875000000000004,5,2.0
74.5,33.125,5,2.0
74.5,34.375,8,5.0
74.5,35.625,9,6.0
74.5,36.875,9,6.0
74.5,38.125,9,6.0
74.5,39.375,9,6.0
74.5,40.625,8,5.0
74.5,41.875,6,3.0
74.5,43.125,6,3.0
74.5,44.375,6,3.0
74.5,45.625,6,3.0
74.5,46.875,5,2.0
74.5,48.125,6,3.0
74.5,49.375,6,3.0
74.5,50.625,6,3.0
74.5,51.875,5,2.0
74.5,53.125,5,2.0
74.5,54.375,5,2.0
74.5,55.625,5,2.0
74.5,56.875,3,0.0
74.5,58.125,3,0.0
74.5,59.37499999999999,3,0.0
74.5,60.62499999999999,3,0.0
74.5,61.87500000000001,3,0.0
74.5,63.12500000000001,3,0.0
74.5,64.375,4,1.0
74.5,65.625,5,2.0
74.5,66.875,4,1.0
74.5,68.125,4,1.0
74.5,69.375,4,1.0
74.5,70.625,4,1.0
74.5,71.87500000000001,4,1.0
74.5,73.125,4,1.0
74.5,74.375,4,1.0
74.5,75.625,4,1.0
74.5,76.875,4,1.0
74.5,78.125,3,0.0
74.5,79.375,3,0.0
74.5,80.625,2,-1.0
74.5,81.875,2,-1.0
74.5,83.12500000000001,2,-1.0
74.5,84.375,2,-1.0
74.5,85.625,2,-1.0
74.5,86.875,2,-1.0
74.5,88.125,2,-1.0
74.5,89.375,2,-1.0
74.5,90.625,2,-1.0
74.5,91.875,2,-1.0
74.5,93.125,3,0.0
74.5,94.37500000000001,3,0.0
74.5,95.625,3,0.0
74.5,96.875,3,0.0
74.5,98.125,4,1.0
74.5,99.375,5,2.0
74.5,100.625,5,2.0
74.5,101.875,6,3.0
74.5,103.125,7,4.0
74.5,104.375,7,4.0
74.5,105.62500000000001,7,4.0
74.5,106.875,7,4.0
74.5,108.125,9,6.0
74.5,109.375,11,8.0
74.5,110.625,12,9.0
74.5,111.875,12,9.0
74.5,113.125,11,8.0
74.5,114.375,12,9.0
74.5,115.62500000000001,13,10.0
74.5,116.87500000000001,12,9.0
74.5,118.125,11,8.0
74.5,119.375,11,8.0
74.5,120.625,12,9.0
74.5,121.875,13,10.0
74.5,123.125,12,9.0
74.5,124.375,11,8.0
74.5,125.625,11,8.0
74.5,126.875,11,8.0
74.5,128.125,11,8.0
74.5,129.375,11,8.0
74.5,130.625,11,8.0
74.5,131.875,11,8.0
74.5,133.12500000000003,13,10.0
74.5,134.375,14,11.0
74.5,135.625,14,11.0
74.5,136.875,14,11.0
74.5,138.125,14,11.0
74.5,139.375,14,11.0
74.5,140.625,13,10.0
74.5,141.875,12,9.0
74.5,143.125,11,8.0
74.5,144.375,11,8.0
74.5,145.625,11,8.0
74.5,146.875,9,6.0
74.5,148.125,9,6.0
74.5,149.375,10,7.0
74.5,150.625,9,6.0
74.5,151.875,9,6.0
74.5,153.125,8,5.0
74.5,154.375,8,5.0
74.5,155.625,8,5.0
74.5,156.875,9,6.0
74.5,158.125,9,6.0
74.5,159.375,9,6.0
74.5,160.625,9,6.0
74.5,161.875,9,6.0
74.5,163.125,9,6.0
74.5,164.375,10,7.0
74.5,165.625,12,9.0
74.5,166.875,11,8.0
74.5,168.125,11,8.0
74.5,169.375,11,8.0
74.5,170.625,11,8.0
74.5,171.875,11,8.0
74.5,173.125,11,8.0
74.5,174.375,12,9.0
74.5,175.625,14,11.0
74.5,176.87500000000003,15,12.0
74.5,178.125,15,12.0
74.5,179.375,14,11.0
74.5,180.625,15,12.0
74.5,181.875,15,12.0
74.5,183.125,16,13.0
74.5,184.375,15,12.0
74.5,185.625,14,11.0
74.5,186.875,14,11.0
74.5,188.125,13,10.0
74.5,189.375,12,9.0
74.5,190.625,12,9.0
74.5,191.875,13,10.0
74.5,193.125,14,11.0
74.5,194.375,14,11.0
74.5,195.625,14,11.0
74.5,196.875,13,10.0
74.5,198.125,13,10.0
74.5,199.37500000000003,14,11.0
74.5,200.625,15,12.0
74.5,201.875,15,12.0
74.5,203.125,16,13.0
74.5,204.375,17,14.0
74.5,205.625,16,13.0
74.5,206.875,15,12.0
74.5,208.125,16,13.0
74.5,209.375,17,14.0
74.5,210.625,16,13.0
74.5,211.875,14,11.0
74.5,213.125,12,9.0
74.5,214.375,11,8.0
74.5,215.625,11,8.0
74.5,216.875,11,8.0
74.5,218.125,12,9.0
74.5,219.375,10,7.0
74.5,220.625,9,6.0
74.5,221.87500000000003,10,7.0
74.5,223.125,10,7.0
74.5,224.375,10,7.0
74.5,225.625,10,7.0
74.5,226.875,9,6.0
74.5,228.125,9,6.0
74.5,229.375,9,6.0
74.5,230.62499999999997,9,6.0
74.5,231.875,9,6.0
74.5,233.12500000000003,9,6.0
74.5,234.375,9,6.0
74.5,235.62500000000003,9,6.0
74.5,236.875,9,6.0
74.5,238.12500000000003,9,6.0
74.5,239.375,9,6.0
74.5,240.62500000000003,9,6.0
74.5,241.875,9,6.0
74.5,243.12500000000003,11,8.0
74.5,244.375,11,8.0
74.5,245.625,12,9.0
74.5,246.875,12,9.0
74.5,248.125,14,11.0
74.5,249.37499999999997,13,10.0
74.5,250.625,11,8.0
74.5,251.87499999999997,11,8.0
74.5,253.125,11,8.0
74.5,254.37500000000003,11,8.0
74.5,255.625,11,8.0
74.5,256.875,10,7.0
74.5,258.125,10,7.0
74.5,259.375,8,5.0
74.5,260.625,7,4.0
74.5,261.875,7,4.0
74.5,263.125,7,4.0
74.5,264.375,8,5.0
74.5,265.625,8,5.0
74.5,266.875,8,5.0
74.5,268.125,7,4.0
74.5,269.375,8,5.0
74.5,270.625,8,5.0
74.5,271.875,8,5.0
74.5,273.125,7,4.0
74.5,274.375,7,4.0
74.5,275.625,7,4.0
74.5,276.875,7,4.0
74.5,278.125,6,3.0
74.5,279.375,6,3.0
74.5,280.625,6,3.0
74.5,281.875,6,3.0
74.5,283.125,5,2.0
74.5,284.375,5,2.0
74.5,285.625,5,2.0
74.5,286.875,5,2.0
74.5,288.125,5,2.0
74.5,289.375,5,2.0
74.5,290.625,5,2.0
74.5,291.875,4,1.0
74.5,293.125,3,0.0
74.5,294.375,3,0.0
74.5,295.625,3,0.0
74.5,296.875,3,0.0
74.5,298.125,1,-2.0
74.5,299.37500000000006,1,-2.0
74.5,300.625,1,-2.0
74.5,301.875,1,-2.0
74.5,303.125,1,-2.0
74.5,304.375,2,-1.0
74.5,305.625,6,3.0
74.5,306.875,6,3.0
74.5,308.125,6,3.0
74.5,309.375,0,-3.0
74.5,310.625,0,-3.0
74.5,311.875,0,-3.0
74.5,313.125,0,-3.0
74.5,314.375,0,-3.0
74.5,315.625,0,-3.0
74.5,316.875,0,-3.0
74.5,318.125,0,-3.0
74.5,319.375,0,-3.0
74.5,320.62500000000006,0,-3.0
74.5,321.875,0,-3.0
74.5,323.125,0,-3.0
74.5,324.375,0,-3.0
74.5,325.625,0,-3.0
74.5,326.875,0,-3.0
74.5,328.125,0,-3.0
74.5,329.375,0,-3.0
74.5,330.625,0,-3.0
74.5,331.875,0,-3.0
74.5,333.125,0,-3.0
74.5,334.375,3,0.0
74.5,335.625,2,-1.0
74.5,336.875,2,-1.0
74.5,338.125,1,-2.0
74.5,339.375,1,-2.0
74.5,340.625,1,-2.0
74.5,341.875,1,-2.0
74.5,343.125,1,-2.0
74.5,344.37500000000006,1,-2.0
74.5,345.625,1,-2.0
74.5,346.875,2,-1.0
74.5,348.125,2,-1.0
74.5,349.375,2,-1.0
74.5,350.625,1,-2.0
74.5,351.875,2,-1.0
74.5,353.125,2,-1.0
74.5,354.375,2,-1.0
74.5,355.625,3,0.0
74.5,356.875,3,0.0
74.5,358.125,3,0.0
74.5,359.375,3,0.0
75.5,0.625,3,0.0
75.5,1.8749999999999998,3,0.0
75.5,3.125,4,1.0
75.5,4.375,3,0.0
75.5,5.625,3,0.0
75.5,6.875,3,0.0
75.5,8.125,4,1.0
75.5,9.375,4,1.0
75.5,10.625,4,1.0
75.5,11.875,4,1.0
75.5,13.125000000000002,3,0.0
75.5,14.375,3,0.0
75.5,15.625000000000002,3,0.0
75.5,16.875,4,1.0
75.5,18.125,4,1.0
75.5,19.375,4,1.0
75.5,20.625,3,0.0
75.5,21.875,4,1.0
75.5,23.125,5,2.0
75.5,24.375,6,3.0
75.5,25.625,6,3.0
75.5,26.875,6,3.0
75.5,28.125,6,3.0
75.5,29.375,6,3.0
75.5,30.625000000000004,6,3.0
75.5,31.875000000000004,7,4.0
75.5,33.125,7,4.0
75.5,34.375,7,4.0
75.5,35.625,6,3.0
75.5,36.875,5,2.0
75.5,38.125,5,2.0
75.5,39.375,6,3.0
75.5,40.625,6,3.0
75.5,41.875,6,3.0
75.5,43.125,6,3.0
75.5,44.375,6,3.0
75.5,45.625,7,4.0
75.5,46.875,7,4.0
75.5,48.125,7,4.0
75.5,49.375,7,4.0
75.5,50.625,8,5.0
75.5,51.875,8,5.0
75.5,53.125,8,5.0
75.5,54.375,7,4.0
75.5,55.625,6,3.0
75.5,56.875,6,3.0
75.5,58.125,5,2.0
75.5,59.37499999999999,4,1.0
75.5,60.62499999999999,4,1.0
75.5,61.87500000000001,4,1.0
75.5,63.12500000000001,4,1.0
75.5,64.375,5,2.0
75.5,65.625,4,1.0
75.5,66.875,5,2.0
75.5,68.125,5,2.0
75.5,69.375,5,2.0
75.5,70.625,5,2.0
75.5,71.87500000000001,4,1.0
75.5,73.125,4,1.0
75.5,74.375,4,1.0
75.5,75.625,4,1.0
75.5,76.875,4,1.0
75.5,78.125,4,1.0
75.5,79.375,4,1.0
75.5,80.625,2,-1.0
75.5,81.875,2,-1.0
75.5,83.12500000000001,2,-1.0
75.5,84.375,2,-1.0
75.5,85.625,2,-1.0
75.5,86.875,2,-1.0
75.5,88.125,2,-1.0
75.5,89.375,2,-1.0
75.5,90.625,2,-1.0
75.5,91.875,2,-1.0
75.5,93.125,2,-1.0
75.5,94.37500000000001,2,-1.0
75.5,95.625,2,-1.0
75.5,96.875,2,-1.0
75.5,98.125,2,-1.0
75.5,99.375,2,-1.0
75.5,100.625,3,0.0
75.5,101.875,5,2.0
75.5,103.125,6,3.0
75.5,104.375,6,3.0
75.5,105.62500000000001,6,3.0
75.5,106.875,7,4.0
75.5,108.125,8,5.0
75.5,109.375,9,6.0
75.5,110.625,9,6.0
75.5,111.875,10,7.0
75.5,113.125,10,7.0
75.5,114.375,11,8.0
75.5,115.62500000000001,10,7.0
75.5,116.87500000000001,9,6.0
75.5,118.125,9,6.0
75.5,119.375,9,6.0
75.5,120.625,9,6.0
75.5,121.875,9,6.0
75.5,123.125,10,7.0
75.5,124.375,12,9.0
75.5,125.625,12,9.0
75.5,126.875,12,9.0
75.5,128.125,12,9.0
75.5,129.375,12,9.0
75.5,130.625,12,9.0
75.5,131.875,12,9.0
75.5,133.12500000000003,12,9.0
75.5,134.375,12,9.0
75.5,135.625,14,11.0
75.5,136.875,14,11.0
75.5,138.125,13,10.0
75.5,139.375,13,10.0
75.5,140.625,13,10.0
75.5,141.875,12,9.0
75.5,143.125,12,9.0
75.5,144.375,11,8.0
75.5,145.625,11,8.0
75.5,146.875,10,7.0
75.5,148.125,10,7.0
75.5,149.375,10,7.0
75.5,150.625,10,7.0
75.5,151.875,10,7.0
75.5,153.125,10,7.0
75.5,154.375,10,7.0
75.5,155.625,10,7.0
75.5,156.875,10,7.0
75.5,158.125,10,7.0
75.5,159.375,10,7.0
75.5,160.625,9,6.0
75.5,161.875,9,6.0
75.5,163.125,10,7.0
75.5,164.375,11,8.0
75.5,165.625,10,7.0
75.5,166.875,10,7.0
75.5,168.125,10,7.0
75.5,169.375,11,8.0
75.5,170.625,11,8.0
75.5,171.875,11,8.0
75.5,173.125,13,10.0
75.5,174.375,15,12.0
75.5,175.625,15,12.0
75.5,176.87500000000003,15,12.0
75.5,178.125,15,12.0
75.5,179.375,15,12.0
75.5,180.625,15,12.0
75.5,181.875,13,10.0
75.5,183.125,11,8.0
75.5,184.375,12,9.0
75.5,185.625,12,9.0
75.5,186.875,11,8.0
75.5,188.125,10,7.0
75.5,189.375,12,9.0
75.5,190.625,13,10.0
75.5,191.875,13,10.0
75.5,193.125,13,10.0
75.5,194.375,13,10.0
75.5,195.625,13,10.0
75.5,196.875,14,11.0
75.5,198.125,13,10.0
75.5,199.37500000000003,14,11.0
75.5,200.625,13,10.0
75.5,201.875,14,11.0
75.5,203.125,15,12.0
75.5,204.375,16,13.0
75.5,205.625,15,12.0
75.5,206.875,16,13.0
75.5,208.125,16,13.0
75.5,209.375,13,10.0
75.5,210.625,10,7.0
75.5,211.875,9,6.0
75.5,213.125,10,7.0
75.5,214.375,10,7.0
75.5,215.625,10,7.0
75.5,216.875,10,7.0
75.5,218.125,9,6.0
75.5,219.375,8,5.0
75.5,220.625,8,5.0
75.5,221.87500000000003,9,6.0
75.5,223.125,9,6.0
75.5,224.375,8,5.0
75.5,225.625,8,5.0
75.5,226.875,9,6.0
75.5,228.125,9,6.0
75.5,229.375,9,6.0
75.5,230.62499999999997,9,6.0
75.5,231.875,9,6.0
75.5,233.12500000000003,9,6.0
75.5,234.375,9,6.0
75.5,235.62500000000003,10,7.0
75.5,236.875,10,7.0
75.5,238.12500000000003,10,7.0
75.5,239.375,10,7.0
75.5,240.62500000000003,10,7.0
75.5,241.875,10,7.0
75.5,243.12500000000003,10,7.0
75.5,244.375,10,7.0
75.5,245.625,10,7.0
75.5,246.875,11,8.0
75.5,248.125,11,8.0
75.5,249.37499999999997,12,9.0
75.5,250.625,12,9.0
75.5,251.87499999999997,12,9.0
75.5,253.125,12,9.0
75.5,254.37500000000003,11,8.0
75.5,255.625,8,5.0
75.5,256.875,8,5.0
75.5,258.125,8,5.0
75.5,259.375,8,5.0
75.5,260.625,8,5.0
75.5,261.875,8,5.0
75.5,263.125,8,5.0
75.5,264.375,7,4.0
75.5,265.625,7,4.0
75.5,266.875,7,4.0
75.5,268.125,7,4.0
75.5,269.375,6,3.0
75.5,270.625,6,3.0
75.5,271.875,5,2.0
75.5,273.125,5,2.0
75.5,274.375,5,2.0
75.5,275.625,7,4.0
75.5,276.875,8,5.0
75.5,278.125,7,4.0
75.5,279.375,7,4.0
75.5,280.625,7,4.0
75.5,281.875,5,2.0
75.5,283.125,5,2.0
75.5,284.375,5,2.0
75.5,285.625,4,1.0
75.5,286.875,3,0.0
75.5,288.125,3,0.0
75.5,289.375,3,0.0
75.5,290.625,3,0.0
75.5,291.875,3,0.0
75.5,293.125,3,0.0
75.5,294.375,3,0.0
75.5,295.625,3,0.0
75.5,296.875,3,0.0
75.5,298.125,1,-2.0
75.5,299.37500000000006,1,-2.0
75.5,300.625,1,-2.0
75.5,301.875,1,-2.0
75.5,303.125,1,-2.0
75.5,304.375,3,0.0
75.5,305.625,5,2.0
75.5,306.875,5,2.0
75.5,308.125,0,-3.0
75.5,309.375,0,-3.0
75.5,310.625,0,-3.0
75.5,311.875,0,-3.0
75.5,313.125,0,-3.0
75.5,314.375,0,-3.0
75.5,315.625,0,-3.0
75.5,316.875,0,-3.0
75.5,318.125,0,-3.0
75.5,319.375,0,-3.0
75.5,320.62500000000006,0,-3.0
75.5,321.875,0,-3.0
75.5,323.125,0,-3.0
75.5,324.375,0,-3.0
75.5,325.625,0,-3.0
75.5,326.875,0,-3.0
75.5,328.125,0,-3.0
75.5,329.375,0,-3.0
75.5,330.625,0,-3.0
75.5,331.875,0,-3.0
75.5,333.125,0,-3.0
75.5,334.375,3,0.0
75.5,335.625,3,0.0
75.5,336.875,3,0.0
75.5,338.125,1,-2.0
75.5,339.375,1,-2.0
75.5,340.625,1,-2.0
75.5,341.875,1,-2.0
75.5,343.125,1,-2.0
75.5,344.37500000000006,1,-2.0
75.5,345.625,1,-2.0
75.5,346.875,1,-2.0
75.5,348.125,1,-2.0
75.5,349.375,2,-1.0
75.5,350.625,2,-1.0
75.5,351.875,1,-2.0
75.5,353.125,1,-2.0
75.5,354.375,1,-2.0
75.5,355.625,2,-1.0
75.5,356.875,2,-1.0
75.5,358.125,2,-1.0
75.5,359.375,3,0.0
76.5,0.625,1,-2.0
76.5,1.8749999999999998,2,-1.0
76.5,3.125,4,1.0
76.5,4.375,4,1.0
76.5,5.625,4,1.0
76.5,6.875,4,1.0
76.5,8.125,4,1.0
76.5,9.375,4,1.0
76.5,10.625,5,2.0
76.5,11.875,6,3.0
76.5,13.125000000000002,6,3.0
76.5,14.375,6,3.0
76.5,15.625000000000002,5,2.0
76.5,16.875,6,3.0
76.5,18.125,6,3.0
76.5,19.375,6,3.0
76.5,20.625,6,3.0
76.5,21.875,6,3.0
76.5,23.125,6,3.0
76.5,24.375,6,3.0
76.5,25.625,6,3.0
76.5,26.875,6,3.0
76.5,28.125,6,3.0
76.5,29.375,6,3.0
76.5,30.625000000000004,6,3.0
76.5,31.875000000000004,5,2.0
76.5,33.125,5,2.0
76.5,34.375,5,2.0
76.5,35.625,5,2.0
76.5,36.875,5,2.0
76.5,38.125,5,2.0
76.5,39.375,5,2.0
76.5,40.625,6,3.0
76.5,41.875,7,4.0
76.5,43.125,7,4.0
76.5,44.375,7,4.0
76.5,45.625,7,4.0
76.5,46.875,7,4.0
76.5,48.125,7,4.0
76.5,49.375,7,4.0
76.5,50.625,7,4.0
76.5,51.875,8,5.0
76.5,53.125,8,5.0
76.5,54.375,7,4.0
76.5,55.625,7,4.0
76.5,56.875,7,4.0
76.5,58.125,7,4.0
76.5,59.37499999999999,7,4.0
76.5,60.62499999999999,7,4.0
76.5,61.87500000000001,7,4.0
76.5,63.12500000000001,6,3.0
76.5,64.375,6,3.0
76.5,65.625,6,3.0
76.5,66.875,5,2.0
76.5,68.125,5,2.0
76.5,69.375,4,1.0
76.5,70.625,3,0.0
76.5,71.87500000000001,4,1.0
76.5,73.125,4,1.0
76.5,74.375,5,2.0
76.5,75.625,5,2.0
76.5,76.875,5,2.0
76.5,78.125,5,2.0
76.5,79.375,5,2.0
76.5,80.625,4,1.0
76.5,81.875,3,0.0
76.5,83.12500000000001,3,0.0
76.5,84.375,3,0.0
76.5,85.625,3,0.0
76.5,86.875,3,0.0
76.5,88.125,3,0.0
76.5,89.375,2,-1.0
76.5,90.625,2,-1.0
76.5,91.875,2,-1.0
76.5,93.125,2,-1.0
76.5,94.37500000000001,2,-1.0
76.5,95.625,2,-1.0
76.5,96.875,2,-1.0
76.5,98.125,3,0.0
76.5,99.375,3,0.0
76.5,100.625,4,1.0
76.5,101.875,4,1.0
76.5,103.125,4,1.0
76.5,104.375,5,2.0
76.5,105.62500000000001,6,3.0
76.5,106.875,7,4.0
76.5,108.125,8,5.0
76.5,109.375,9,6.0
76.5,110.625,9,6.0
76.5,111.875,10,7.0
76.5,113.125,10,7.0
76.5,114.375,10,7.0
76.5,115.62500000000001,10,7.0
76.5,116.87500000000001,9,6.0
76.5,118.125,9,6.0
76.5,119.375,9,6.0
76.5,120.625,9,6.0
76.5,121.875,9,6.0
76.5,123.125,9,6.0
76.5,124.375,10,7.0
76.5,125.625,12,9.0
76.5,126.875,12,9.0
76.5,128.125,12,9.0
76.5,129.375,12,9.0
76.5,130.625,12,9.0
76.5,131.875,12,9.0
76.5,133.12500000000003,12,9.0
76.5,134.375,12,9.0
76.5,135.625,12,9.0
76.5,136.875,11,8.0
76.5,138.125,11,8.0
76.5,139.375,11,8.0
76.5,140.625,11,8.0
76.5,141.875,11,8.0
76.5,143.125,13,10.0
76.5,144.375,13,10.0
76.5,145.625,13,10.0
76.5,146.875,11,8.0
76.5,148.125,11,8.0
76.5,149.375,11,8.0
76.5,150.625,11,8.0
76.5,151.875,11,8.0
76.5,153.125,11,8.0
76.5,154.375,11,8.0
76.5,155.625,9,6.0
76.5,156.875,9,6.0
76.5,158.125,9,6.0
76.5,159.375,9,6.0
76.5,160.625,9,6.0
76.5,161.875,10,7.0
76.5,163.125,13,10.0
76.5,164.375,13,10.0
76.5,165.625,12,9.0
76.5,166.875,11,8.0
76.5,168.125,10,7.0
76.5,169.375,10,7.0
76.5,170.625,10,7.0
76.5,171.875,11,8.0
76.5,173.125,11,8.0
76.5,174.375,12,9.0
76.5,175.625,13,10.0
76.5,176.87500000000003,13,10.0
76.5,178.125,12,9.0
76.5,179.375,12,9.0
76.5,180.625,12,9.0
76.5,181.875,12,9.0
76.5,183.125,12,9.0
76.5,184.375,12,9.0
76.5,185.625,12,9.0
76.5,186.875,12,9.0
76.5,188.125,12,9.0
76.5,189.375,12,9.0
76.5,190.625,12,9.0
76.5,191.875,12,9.0
76.5,193.125,13,10.0
76.5,194.375,13,10.0
76.5,195.625,13,10.0
76.5,196.875,14,11.0
76.5,198.125,13,10.0
76.5,199.37500000000003,13,10.0
76.5,200.625,13,10.0
76.5,201.875,12,9.0
76.5,203.125,12,9.0
76.5,204.375,12,9.0
76.5,205.625,12,9.0
76.5,206.875,13,10.0
76.5,208.125,14,11.0
76.5,209.375,13,10.0
76.5,210.625,12,9.0
76.5,211.875,11,8.0
76.5,213.125,11,8.0
76.5,214.375,10,7.0
76.5,215.625,9,6.0
76.5,216.875,8,5.0
76.5,218.125,8,5.0
76.5,219.375,6,3.0
76.5,220.625,7,4.0
76.5,221.87500000000003,7,4.0
76.5,223.125,7,4.0
76.5,224.375,8,5.0
76.5,225.625,8,5.0
76.5,226.875,8,5.0
76.5,228.125,8,5.0
76.5,229.375,9,6.0
76.5,230.62499999999997,9,6.0
76.5,231.875,9,6.0
76.5,233.12500000000003,9,6.0
76.5,234.375,9,6.0
76.5,235.62500000000003,9,6.0
76.5,236.875,10,7.0
76.5,238.12500000000003,10,7.0
76.5,239.375,10,7.0
76.5,240.62500000000003,10,7.0
76.5,241.875,10,7.0
76.5,243.12500000000003,10,7.0
76.5,244.375,10,7.0
76.5,245.625,10,7.0
76.5,246.875,10,7.0
76.5,248.125,10,7.0
76.5,249.37499999999997,10,7.0
76.5,250.625,10,7.0
76.5,251.87499999999997,9,6.0
76.5,253.125,9,6.0
76.5,254.37500000000003,8,5.0
76.5,255.625,8,5.0
76.5,256.875,8,5.0
76.5,258.125,8,5.0
76.5,259.375,8,5.0
76.5,260.625,8,5.0
76.5,261.875,8,5.0
76.5,263.125,8,5.0
76.5,264.375,8,5.0
76.5,265.625,8,5.0
76.5,266.875,7,4.0
76.5,268.125,7,4.0
76.5,269.375,6,3.0
76.5,270.625,5,2.0
76.5,271.875,5,2.0
76.5,273.125,6,3.0
76.5,274.375,7,4.0
76.5,275.625,7,4.0
76.5,276.875,7,4.0
76.5,278.125,7,4.0
76.5,279.375,7,4.0
76.5,280.625,7,4.0
76.5,281.875,5,2.0
76.5,283.125,4,1.0
76.5,284.375,4,1.0
76.5,285.625,3,0.0
76.5,286.875,3,0.0
76.5,288.125,3,0.0
76.5,289.375,3,0.0
76.5,290.625,3,0.0
76.5,291.875,3,0.0
76.5,293.125,3,0.0
76.5,294.375,2,-1.0
76.5,295.625,1,-2.0
76.5,296.875,1,-2.0
76.5,298.125,1,-2.0
76.5,299.37500000000006,1,-2.0
76.5,300.625,2,-1.0
76.5,301.875,3,0.0
76.5,303.125,4,1.0
76.5,304.375,4,1.0
76.5,305.625,5,2.0
76.5,306.875,5,2.0
76.5,308.125,5,2.0
76.5,309.375,0,-3.0
76.5,310.625,0,-3.0
76.5,311.875,0,-3.0
76.5,313.125,0,-3.0
76.5,314.375,0,-3.0
76.5,315.625,0,-3.0
76.5,316.875,0,-3.0
76.5,318.125,0,-3.0
76.5,319.375,0,-3.0
76.5,320.62500000000006,0,-3.0
76.5,321.875,0,-3.0
76.5,323.125,0,-3.0
76.5,324.375,0,-3.0
76.5,325.625,0,-3.0
76.5,326.875,0,-3.0
76.5,328.125,0,-3.0
76.5,329.375,0,-3.0
76.5,330.625,0,-3.0
76.5,331.875,0,-3.0
76.5,333.125,0,-3.0
76.5,334.375,0,-3.0
76.5,335.625,0,-3.0
76.5,336.875,2,-1.0
76.5,338.125,1,-2.0
76.5,339.375,1,-2.0
76.5,340.625,1,-2.0
76.5,341.875,1,-2.0
76.5,343.125,1,-2.0
76.5,344.37500000000006,1,-2.0
76.5,345.625,1,-2.0
76.5,346.875,1,-2.0
76.5,348.125,0,-3.0
76.5,349.375,1,-2.0
76.5,350.625,1,-2.0
76.5,351.875,2,-1.0
76.5,353.125,1,-2.0
76.5,354.375,1,-2.0
76.5,355.625,1,-2.0
76.5,356.875,1,-2.0
76.5,358.125,1,-2.0
76.5,359.375,1,-2.0
77.5,0.625,2,-1.0
77.5,1.8749999999999998,3,0.0
77.5,3.125,3,0.0
77.5,4.375,4,1.0
77.5,5.625,4,1.0
77.5,6.875,4,1.0
77.5,8.125,5,2.0
77.5,9.375,5,2.0
77.5,10.625,5,2.0
77.5,11.875,4,1.0
77.5,13.125000000000002,4,1.0
77.5,14.375,4,1.0
77.5,15.625000000000002,5,2.0
77.5,16.875,6,3.0
77.5,18.125,6,3.0
77.5,19.375,6,3.0
77.5,20.625,6,3.0
77.5,21.875,6,3.0
77.5,23.125,6,3.0
77.5,24.375,6,3.0
77.5,25.625,6,3.0
77.5,26.875,6,3.0
77.5,28.125,5,2.0
77.5,29.375,5,2.0
77.5,30.625000000000004,5,2.0
77.5,31.875000000000004,5,2.0
77.5,33.125,4,1.0
77.5,34.375,4,1.0
77.5,35.625,4,1.0
77.5,36.875,4,1.0
77.5,38.125,5,2.0
77.5,39.375,5,2.0
77.5,40.625,7,4.0
77.5,41.875,7,4.0
77.5,43.125,7,4.0
77.5,44.375,7,4.0
77.5,45.625,7,4.0
77.5,46.875,7,4.0
77.5,48.125,8,5.0
77.5,49.375,8,5.0
77.5,50.625,8,5.0
77.5,51.875,7,4.0
77.5,53.125,7,4.0
77.5,54.375,7,4.0
77.5,55.625,7,4.0
77.5,56.875,7,4.0
77.5,58.125,7,4.0
77.5,59.37499999999999,7,4.0
77.5,60.62499999999999,7,4.0
77.5,61.87500000000001,5,2.0
77.5,63.12500000000001,5,2.0
77.5,64.375,5,2.0
77.5,65.625,5,2.0
77.5,66.875,6,3.0
77.5,68.125,6,3.0
77.5,69.375,6,3.0
77.5,70.625,6,3.0
77.5,71.87500000000001,4,1.0
77.5,73.125,5,2.0
77.5,74.375,5,2.0
77.5,75.625,5,2.0
77.5,76.875,5,2.0
77.5,78.125,5,2.0
77.5,79.375,5,2.0
77.5,80.625,5,2.0
77.5,81.875,4,1.0
77.5,83.12500000000001,4,1.0
77.5,84.375,4,1.0
77.5,85.625,4,1.0
77.5,86.875,4,1.0
77.5,88.125,3,0.0
77.5,89.375,3,0.0
77.5,90.625,3,0.0
77.5,91.875,3,0.0
77.5,93.125,3,0.0
77.5,94.37500000000001,3,0.0
77.5,95.625,3,0.0
77.5,96.875,3,0.0
77.5,98.125,3,0.0
77.5,99.375,3,0.0
77.5,100.625,3,0.0
77.5,101.875,3,0.0
77.5,103.125,4,1.0
77.5,104.375,4,1.0
77.5,105.62500000000001,5,2.0
77.5,106.875,6,3.0
77.5,108.125,7,4.0
77.5,109.375,8,5.0
77.5,110.625,9,6.0
77.5,111.875,9,6.0
77.5,113.125,10,7.0
